与'法治'最相似的5000个词 (Era3_2014-2024):

社会主义市场经济	0.3480
保障	0.3470
公权力	0.3465
深化改革	0.3462
学理	0.3462
使尊	0.3461
行使职权	0.3460
推进改革	0.3459
遵纪守法	0.3457
法理	0.3456
自觉性	0.3445
违法必究	0.3441
行为规范	0.3439
道德	0.3439
正确处理	0.3439
公民道德	0.3434
崇法	0.3433
相辅相成	0.3430
价值观	0.3428
内在	0.3426
三是	0.3420
执法	0.3420
法典	0.3419
支撑	0.3419
公信力	0.3414
道德教育	0.3403
实践证明	0.3402
方法论	0.3398
治蜀	0.3398
注重	0.3396
六是	0.3393
观念	0.3392
体制	0.3390
诚信	0.3388
基石	0.3388
实效性	0.3382
法定	0.3377
信法	0.3376
规则	0.3375
利	0.3373
实务	0.3367
办网	0.3365
人人平等	0.3364
公正	0.3364
建立健全	0.3363
三要	0.3363
信仰者	0.3363
长治久安	0.3359
在改革中	0.3359
实践	0.3357
惩治	0.3354
规范市场	0.3353
规范性	0.3347
加强	0.3346
网络空间	0.3346
营商	0.3343
论政	0.3342
抓手	0.3341
基础性	0.3341
夯实	0.3338
不可偏废	0.3338
捍卫	0.3337
营造	0.3337
司法权	0.3330
要	0.3328
魏哲哲	0.3324
法律常识	0.3320
宪法学	0.3312
相结合	0.3309
执法必严	0.3309
深入开展	0.3307
突出重点	0.3305
维护	0.3305
机制	0.3304
国法	0.3300
讲法	0.3300
善用	0.3300
司法部	0.3295
新论	0.3292
构建	0.3290
网络安全	0.3289
党的领导	0.3288
四是	0.3287
尊	0.3285
港治澳	0.3285
二要	0.3285
善于	0.3275
如鸟	0.3272
司法改革	0.3270
有力	0.3268
推动	0.3261
相适应	0.3261
公平竞争	0.3259
监督机制	0.3259
二是	0.3257
作用	0.3256
必须	0.3255
理政中	0.3254
立改	0.3253
之基	0.3253
民法	0.3250
导向	0.3249
推进	0.3248
政治文明	0.3240
法之必行	0.3239
坚定性	0.3235
人权保障	0.3231
良性	0.3229
王比学	0.3227
惩恶扬善	0.3224
行稳	0.3223
致远	0.3219
宣传	0.3217
春风化雨	0.3213
司法权威	0.3212
法学会	0.3212
充分发挥	0.3209
有效	0.3208
思维	0.3208
法无	0.3208
执法者	0.3205
统领	0.3202
徒法	0.3201
思想道德	0.3200
七五	0.3198
坚实	0.3197
产权保护	0.3196
司法人员	0.3194
着眼于	0.3192
市场经济	0.3189
道德素质	0.3187
司法公开	0.3187
更好	0.3186
安全法	0.3183
突出位置	0.3177
贯彻	0.3177
民族事务	0.3176
全面	0.3176
行使权力	0.3175
增强	0.3174
国乱	0.3173
自觉	0.3171
规范化	0.3169
效能	0.3168
时代	0.3164
科学	0.3161
明法	0.3158
修法	0.3157
突出	0.3157
系统性	0.3156
正确方向	0.3154
密织	0.3151
国际化	0.3150
深刻理解	0.3149
各级党委	0.3149
责任意识	0.3146
合规	0.3145
指引	0.3145
基础	0.3144
行政法学	0.3143
党和法	0.3141
严密	0.3140
人文环境	0.3139
弱则	0.3133
民事	0.3128
集中统一	0.3125
公平	0.3125
把握	0.3124
党	0.3123
下功夫	0.3118
大力提高	0.3116
中国式	0.3112
构筑	0.3111
学苑	0.3108
行动指南	0.3108
既	0.3108
落到实处	0.3108
辩证统一	0.3106
理论体系	0.3104
不断	0.3103
付子堂	0.3099
信仰	0.3096
守约	0.3095
废释	0.3094
紧密结合	0.3094
纵深	0.3092
轨道	0.3092
张文显	0.3091
贯彻落实	0.3090
金融	0.3089
走深	0.3088
他律	0.3088
重大意义	0.3085
审判权	0.3083
正本清源	0.3081
依法严惩	0.3080
运行机制	0.3080
统筹	0.3078
要义	0.3078
遵守	0.3077
金台	0.3077
体制改革	0.3077
联战	0.3076
市场秩序	0.3076
法	0.3072
根本	0.3072
并举	0.3071
建章立制	0.3071
扎实	0.3071
政策法规	0.3070
教化	0.3069
社会安定	0.3068
正确认识	0.3062
精神实质	0.3058
弘扬	0.3057
守规矩	0.3054
社会	0.3053
执法水平	0.3052
基本规律	0.3051
树牢	0.3050
相得益彰	0.3050
顶层	0.3046
刑法	0.3045
兼修	0.3045
全面提高	0.3043
法学家	0.3043
律师	0.3041
解决矛盾	0.3039
公信	0.3037
合法性	0.3036
管理制度	0.3034
国际法	0.3029
科学内涵	0.3028
党规	0.3028
检察	0.3028
重在	0.3028
司法责任制	0.3027
手笔	0.3027
目的	0.3026
厚植	0.3025
十一个	0.3024
底线	0.3024
司法解释	0.3023
戒尺	0.3022
三位一体	0.3020
自律	0.3020
治军	0.3020
北京大学法学院	0.3019
另一方面	0.3018
三治	0.3016
履职	0.3015
论述	0.3015
公共利益	0.3012
公民	0.3012
织密	0.3011
资源配置	0.3011
公共秩序	0.3010
安居乐业	0.3009
立法法	0.3008
着眼	0.3007
体系化	0.3005
检察工作	0.3003
强制力	0.3003
防范	0.3002
监督制度	0.3000
打牢	0.2998
领导	0.2998
以权	0.2998
国弱	0.2996
司法局	0.2995
素养	0.2994
法律界	0.2994
判断是非	0.2993
规章	0.2993
内化	0.2992
之义	0.2991
条例	0.2991
从严治党	0.2989
严明	0.2988
抓好	0.2987
筑	0.2987
最高人民法院	0.2987
教育法	0.2984
眼光	0.2984
笼子	0.2981
网络	0.2980
政法委	0.2979
保护网	0.2977
权益	0.2977
严厉打击	0.2977
入脑	0.2976
积极主动	0.2976
取得实效	0.2976
西南政法大学	0.2975
民事权利	0.2975
行为	0.2975
建设	0.2972
市场机制	0.2971
遵从	0.2971
于行	0.2971
契约	0.2970
原则	0.2970
权威性	0.2969
一方面	0.2967
崇德	0.2967
完备	0.2965
科学性	0.2964
以言代法	0.2962
规制	0.2962
凡属	0.2961
尊崇	0.2961
国民教育	0.2960
治网	0.2958
优化	0.2957
程序化	0.2955
权由	0.2953
管理体制	0.2953
基本准则	0.2953
权利义务	0.2952
既要	0.2951
惩处	0.2948
权力	0.2948
法律顾问	0.2948
人格权	0.2946
方法	0.2946
国家主权	0.2945
法外	0.2944
管用	0.2941
管理体系	0.2940
做到	0.2940
建构	0.2939
人治	0.2938
深化	0.2938
审判	0.2937
新觉	0.2937
政法队伍	0.2933
张璁	0.2933
重要环节	0.2932
科学化	0.2932
化解	0.2932
齐抓共管	0.2931
行使	0.2930
认真贯彻	0.2929
公职人员	0.2926
时评	0.2925
本质	0.2924
全国人大常委会法工委	0.2924
反腐倡廉	0.2923
政治	0.2920
专业化	0.2919
监督制约	0.2919
全过程	0.2919
治校	0.2918
力度	0.2918
举措	0.2918
质效	0.2918
周强	0.2917
履行职责	0.2917
大局意识	0.2916
着力点	0.2915
行政权	0.2915
走实	0.2914
伦理	0.2914
马怀德	0.2911
现代化	0.2909
政治责任	0.2908
标尺	0.2907
正确	0.2907
兴则	0.2907
执法不严	0.2906
个案	0.2903
护航	0.2902
共治	0.2901
明确要求	0.2900
政法系统	0.2899
长效机制	0.2899
有利于	0.2898
努力做到	0.2897
相衔接	0.2897
制定	0.2895
职业道德	0.2895
软法	0.2894
社会治安	0.2893
助力	0.2892
治理	0.2891
道德规范	0.2890
执法检查	0.2888
加以	0.2886
大力	0.2886
关进	0.2886
关键环节	0.2885
全方位	0.2884
创新	0.2883
法律化	0.2881
前提	0.2880
激发	0.2879
时代特色	0.2878
三者	0.2878
自治	0.2877
执行力	0.2876
必将	0.2875
生态	0.2874
违法犯罪	0.2874
治本	0.2873
正义	0.2872
社会公众	0.2871
手段	0.2870
高质量	0.2869
政治体制改革	0.2869
社会关系	0.2868
德法	0.2868
程序正义	0.2867
三中全会	0.2867
确立	0.2867
和谐	0.2867
坚持不懈	0.2866
充分认识	0.2865
厘清	0.2865
严惩	0.2863
良好氛围	0.2862
统一	0.2862
保护法	0.2861
基本权利	0.2859
徐显明	0.2859
违法者	0.2859
长远	0.2858
监督	0.2858
徇私枉法	0.2855
金融风险	0.2855
整体性	0.2854
格局	0.2854
理论	0.2854
立足于	0.2853
主动性	0.2853
改革	0.2852
反间谍	0.2852
自身	0.2848
引导	0.2848
事关	0.2848
范畴	0.2847
曹建明	0.2847
逾越	0.2845
实践者	0.2845
颁布实施	0.2845
舆论监督	0.2844
标本兼治	0.2844
和谐社会	0.2843
职能	0.2843
纪律	0.2840
环境	0.2840
兴川重	0.2839
李步	0.2839
强调	0.2839
工作力度	0.2837
立法机关	0.2837
徐隽	0.2836
八五	0.2836
尽责	0.2835
强则	0.2835
市域	0.2835
扫黑	0.2834
安全感	0.2832
科学认识	0.2831
行政	0.2828
从严	0.2828
法律咨询	0.2828
王晨	0.2828
根基	0.2827
舆论	0.2827
二十大	0.2827
秩序	0.2826
核心作用	0.2825
知识产权	0.2824
社会风气	0.2822
重要	0.2821
才能	0.2819
司法独立	0.2819
监督权	0.2818
正气	0.2817
国际交流	0.2817
良序	0.2816
深入研究	0.2815
广大党员	0.2815
健康成长	0.2813
探索	0.2812
行为习惯	0.2811
尤为重要	0.2810
法定程序	0.2810
根本保证	0.2808
司法机关	0.2808
全面落实	0.2805
相	0.2805
辩证	0.2804
围绕	0.2803
最高人民检察院	0.2800
树立	0.2800
强有力	0.2799
坚强	0.2798
规章制度	0.2797
依据	0.2797
防治法	0.2796
结合	0.2796
惩戒	0.2795
压法	0.2794
国内法	0.2793
师资队伍	0.2793
德才兼备	0.2793
爱国主义	0.2792
指明	0.2791
旗帜鲜明	0.2790
积极探索	0.2790
其次	0.2790
首要	0.2789
创造性	0.2789
着眼点	0.2787
行之有效	0.2786
彭波	0.2785
与时俱进	0.2785
实践经验	0.2784
明确	0.2784
尊严	0.2783
强国	0.2781
阐明	0.2780
产权制度	0.2779
利剑	0.2779
入心	0.2778
辨析	0.2778
郭声琨	0.2775
形成	0.2774
运用	0.2773
服务大局	0.2773
干预	0.2772
助推	0.2769
引领	0.2768
防线	0.2766
乡规民约	0.2765
阐释	0.2765
扎紧	0.2765
理论意义	0.2763
监管	0.2762
世界观	0.2762
各项改革	0.2759
铸牢	0.2759
牢牢	0.2758
真正	0.2758
之策	0.2758
市场监管	0.2757
不彰	0.2757
知情权	0.2757
强训	0.2757
人民	0.2756
认识	0.2755
更加	0.2755
逐步形成	0.2754
深入人心	0.2754
法学界	0.2753
道理	0.2753
明确规定	0.2752
文明	0.2750
践行	0.2749
责任制	0.2749
恪守	0.2747
出发点	0.2746
指导思想	0.2746
有序	0.2745
广大	0.2744
协同	0.2744
维护者	0.2744
约束	0.2743
新理念	0.2742
规矩	0.2742
权责	0.2742
复兴	0.2739
归根结底	0.2736
美德	0.2736
之魂	0.2736
用权	0.2735
多措	0.2735
扎扎实实	0.2734
不信法	0.2733
最高检	0.2732
征程	0.2731
党的路线	0.2731
全国人大常委会	0.2730
聚焦	0.2730
重要一环	0.2728
建疆	0.2728
诚实	0.2727
法律事务	0.2727
人心	0.2727
规律	0.2725
基本法	0.2725
释法	0.2725
建藏	0.2724
不断加强	0.2724
牢固	0.2723
不可或缺	0.2723
地方性	0.2722
政府职能	0.2720
联动	0.2720
法律责任	0.2719
贯穿	0.2716
交通安全	0.2715
宽广	0.2715
党纪国法	0.2714
兴藏	0.2714
合宪性	0.2714
体现	0.2713
还应	0.2712
贯彻执行	0.2712
治党	0.2712
清廉	0.2710
科学决策	0.2710
实效	0.2709
忠于国家	0.2709
人身	0.2708
前进方向	0.2708
本质特征	0.2707
合力	0.2707
网信	0.2706
战略部署	0.2705
廉政	0.2703
主体	0.2702
有法不依	0.2702
适用法律	0.2702
安全	0.2701
俗	0.2700
同时	0.2699
守住	0.2699
立场坚定	0.2698
逻辑	0.2697
做实	0.2694
清朗	0.2692
深层次	0.2692
比如	0.2691
党衰	0.2691
理应	0.2690
权利保障	0.2690
案例	0.2690
扰乱	0.2690
广泛开展	0.2689
外化	0.2689
大局	0.2687
践踏	0.2687
平安	0.2686
意识	0.2685
公共安全	0.2684
整顿	0.2684
特别强调	0.2682
总之	0.2682
应有	0.2681
辩证关系	0.2681
相互促进	0.2680
诉讼	0.2680
必需	0.2679
充分运用	0.2679
市场化	0.2678
吴爱英	0.2677
条文	0.2677
重要职责	0.2677
滋养	0.2676
稳疆	0.2676
润物无声	0.2675
重点	0.2674
学深悟	0.2674
向善	0.2674
力量	0.2672
充分	0.2671
促进	0.2671
风清气	0.2671
反垄断	0.2670
促进作用	0.2670
党和国家	0.2670
强力	0.2667
各项事业	0.2666
除恶	0.2666
衰则	0.2665
守信	0.2663
中国国情	0.2661
省办	0.2660
并重	0.2659
违法行为	0.2657
离不开	0.2656
合法	0.2656
司法厅	0.2656
水平	0.2656
特色	0.2656
三中	0.2655
透明	0.2653
落实	0.2653
蹄	0.2653
以案	0.2652
监察	0.2652
提升	0.2652
信访工作	0.2651
加大	0.2651
创建活动	0.2650
保障制度	0.2649
安全观	0.2649
历史唯物主义	0.2648
尊重人权	0.2648
多层次	0.2648
维稳	0.2646
放管服	0.2646
核心内容	0.2646
华东政法	0.2644
密切相关	0.2644
人大	0.2644
头条	0.2644
促发展	0.2643
双轮	0.2643
日益增长	0.2642
治权	0.2642
事实证明	0.2642
尊重	0.2640
补齐	0.2638
奉	0.2637
忠实	0.2636
典型	0.2636
指南	0.2633
正当竞争	0.2632
入手	0.2631
权	0.2631
政治性	0.2630
不相适应	0.2629
技术手段	0.2629
五位一体	0.2629
意识形态	0.2628
价值观念	0.2627
颁布	0.2627
新形势下	0.2627
有效性	0.2626
依托	0.2625
行政复议	0.2624
强军	0.2624
凝聚	0.2622
严格	0.2622
发挥	0.2621
领会	0.2619
合法权利	0.2618
重典	0.2617
刚性	0.2617
立法权	0.2616
根本性	0.2616
保护	0.2615
在实践中	0.2614
有助于	0.2614
大力开展	0.2613
各级	0.2613
不断创新	0.2613
中国社会科学院	0.2612
权利	0.2611
香港基本法	0.2611
职责	0.2609
良好	0.2607
笃行	0.2606
良好环境	0.2605
人民性	0.2604
宗旨	0.2603
论衡	0.2602
确保	0.2602
当家作主	0.2601
落脚点	0.2601
塑造	0.2600
适用	0.2600
高扬	0.2600
忠诚	0.2600
进社区	0.2599
常态	0.2599
概论	0.2598
明白人	0.2598
明显增强	0.2598
法庭	0.2598
依照	0.2597
冤假错案	0.2596
组织法	0.2593
长效	0.2591
主渠道	0.2591
必然	0.2588
涉法	0.2588
破除	0.2588
要论	0.2588
指导意义	0.2587
社会风尚	0.2587
思想认识	0.2586
精神文明	0.2585
必修课	0.2585
敬畏	0.2584
总揽全局	0.2580
内生	0.2579
主导	0.2578
侵害	0.2577
重中之重	0.2577
总体布局	0.2577
切身利益	0.2576
充分调动	0.2575
以党	0.2575
宣传周	0.2575
修订	0.2574
人民意志	0.2574
心田	0.2574
震慑	0.2573
管理机制	0.2573
内容	0.2570
保障法	0.2567
启示	0.2567
根本任务	0.2566
特殊性	0.2566
好	0.2565
各类	0.2565
财产权	0.2564
视野	0.2564
美好生活	0.2562
积极参与	0.2561
认真落实	0.2560
处罚	0.2560
关键在于	0.2559
公众	0.2558
经济社会	0.2558
指导性	0.2558
国安法	0.2557
严打	0.2557
十九	0.2557
裁判	0.2555
国安	0.2555
理	0.2555
根植	0.2554
干部带头	0.2553
而治	0.2552
四梁	0.2552
国家	0.2552
坚定不移	0.2551
纳入	0.2551
人权	0.2550
有赖于	0.2550
必备	0.2549
就要	0.2549
鲜明特点	0.2548
要求	0.2547
法院	0.2546
人才辈出	0.2543
明确提出	0.2543
当好	0.2542
施行	0.2540
浸润	0.2539
系统工程	0.2539
人人有责	0.2538
实践性	0.2538
理直气壮	0.2537
为功	0.2537
主阵地	0.2536
担当	0.2536
安宁	0.2536
法则	0.2534
金融监管	0.2534
管理法	0.2534
法官	0.2532
常委会	0.2532
信用	0.2531
抽象	0.2531
坚强有力	0.2529
自我	0.2528
讲清楚	0.2528
梦	0.2527
持续	0.2527
男女平等	0.2527
管党	0.2527
王利明	0.2526
现代文明	0.2525
指示精神	0.2525
谋划	0.2524
总体目标	0.2524
十八	0.2524
说到底	0.2523
途径	0.2523
统筹兼顾	0.2522
可靠	0.2522
立	0.2522
深刻	0.2522
村规民约	0.2522
准确	0.2521
理性	0.2521
科学合理	0.2519
平等	0.2519
从根本上	0.2519
幸福感	0.2518
领导核心	0.2518
呵护	0.2517
透明度	0.2517
明晰	0.2515
以新	0.2515
广大群众	0.2514
司法腐败	0.2514
明辨是非	0.2513
整体	0.2513
多元化	0.2513
子孙万代	0.2512
天下	0.2512
循序渐进	0.2512
资源	0.2512
执法机关	0.2511
引入	0.2511
兼顾	0.2509
疾步	0.2509
重要途径	0.2508
政治立场	0.2507
义务	0.2507
读本	0.2507
源头	0.2506
压实	0.2506
认真学习	0.2504
反腐	0.2503
廉洁	0.2502
党中央	0.2502
起到	0.2502
顺利开展	0.2501
治国	0.2500
行事	0.2500
反分裂	0.2499
缺一不可	0.2498
关乎	0.2498
这为	0.2497
律师协会	0.2497
忠于	0.2497
路径	0.2497
优秀成果	0.2495
决策程序	0.2495
细化	0.2494
打造	0.2494
责任	0.2493
纲举目张	0.2493
成效	0.2492
发挥作用	0.2492
组织	0.2491
干涉	0.2491
宪制	0.2490
警示	0.2490
必	0.2488
伟大事业	0.2488
话语	0.2487
牢	0.2486
法家	0.2486
新知	0.2485
深入	0.2485
开创	0.2484
各个方面	0.2484
提供	0.2484
宗教	0.2483
具有	0.2483
用	0.2483
中之义	0.2482
伟力	0.2482
文化氛围	0.2482
能力	0.2482
示范作用	0.2481
稳妥	0.2480
百姓	0.2480
既有	0.2480
讲好	0.2478
服务水平	0.2478
中华民族	0.2478
立足	0.2477
审慎	0.2476
应从	0.2476
办好	0.2475
中心组	0.2475
中华人民共和国宪法	0.2475
抓起	0.2474
有益	0.2473
绝不能	0.2472
急难	0.2472
部署	0.2470
保障机制	0.2469
可耻	0.2469
强大	0.2468
建立	0.2467
增进	0.2466
民主	0.2466
服务体系	0.2465
巡回	0.2464
中国化	0.2462
时代性	0.2461
中国人民大学	0.2461
方针政策	0.2461
德育	0.2460
植根于	0.2460
认同	0.2459
紧扣	0.2459
检察官	0.2459
基本原理	0.2458
组成部分	0.2458
检察长	0.2457
要带头	0.2457
形同虚设	0.2456
观点	0.2456
回应	0.2455
有	0.2455
纠正	0.2454
起好步	0.2454
亿万人民	0.2453
法学专业	0.2453
六个	0.2452
高素质	0.2452
缺位	0.2452
实质	0.2448
中南财经政法大学	0.2448
规定	0.2448
依靠人民	0.2447
不断丰富	0.2447
行为准则	0.2446
办案	0.2446
制度性	0.2444
领悟	0.2444
新格局	0.2444
总则	0.2443
核心	0.2442
党兴	0.2442
更要	0.2442
纲要	0.2441
外部	0.2440
重视	0.2440
宏观	0.2440
违法不究	0.2439
孟建柱	0.2439
从政	0.2439
话语权	0.2438
要旨	0.2438
与此同时	0.2438
人才培养	0.2437
沃土	0.2437
合理	0.2437
管理	0.2437
干警	0.2436
中起	0.2432
村居	0.2432
江必新	0.2432
中共中央办公厅	0.2432
公共服务	0.2431
机关	0.2429
道德修养	0.2429
促进法	0.2428
威严	0.2427
决策	0.2427
先导性	0.2427
复合型	0.2427
五中全会	0.2427
一国两制	0.2425
人格	0.2424
网	0.2424
日益完善	0.2423
兴疆	0.2422
人民法院	0.2422
方略	0.2421
之实	0.2421
检察院	0.2421
灯塔	0.2421
公证	0.2421
境界	0.2421
专业人才	0.2421
侵犯	0.2420
改善	0.2420
针对性	0.2419
喜闻乐见	0.2418
客观	0.2418
指导	0.2418
理想信念	0.2418
生动	0.2417
明确指出	0.2417
举	0.2416
破解	0.2415
下移	0.2414
而言	0.2414
课程体系	0.2413
事业	0.2411
党的建设	0.2411
乡风	0.2411
违法	0.2411
通晓	0.2411
党大	0.2411
双重标准	0.2410
创造性地	0.2409
民族团结	0.2409
育人	0.2409
之力	0.2409
总书记	0.2408
润疆	0.2408
熏陶	0.2407
全局性	0.2407
贴近	0.2407
两手抓	0.2406
短板	0.2406
督促	0.2405
四个	0.2405
需要	0.2404
创造力	0.2404
民族区域	0.2404
民主集中制	0.2403
评论员	0.2403
对待	0.2403
热点问题	0.2402
安定	0.2401
预期	0.2400
五个	0.2400
普遍性	0.2399
置于	0.2399
民告官	0.2399
伟业	0.2399
只有	0.2398
载体	0.2398
特权思想	0.2398
软环境	0.2395
治	0.2395
涉	0.2393
党政	0.2393
刑事	0.2391
倡导	0.2391
四中	0.2390
两者	0.2390
守正	0.2390
必不可少	0.2389
评判	0.2388
固化	0.2388
打击犯罪	0.2387
操守	0.2387
采取	0.2386
共生	0.2385
国强	0.2385
粗暴	0.2385
督导	0.2385
八柱	0.2385
基本	0.2384
群众	0.2384
开展	0.2384
高压线	0.2384
新进展	0.2383
制约	0.2382
开好局	0.2382
党史	0.2381
搞好	0.2381
触碰	0.2381
服务	0.2381
进	0.2380
理念	0.2380
履行	0.2379
看待	0.2378
日渐	0.2377
两翼	0.2377
稳	0.2376
党章	0.2376
一系列	0.2376
标准	0.2375
题	0.2375
站位	0.2375
人才队伍	0.2374
首要任务	0.2373
风尚	0.2373
严格遵守	0.2372
摘编	0.2371
可见	0.2371
国际经贸	0.2370
穿透力	0.2370
因而	0.2370
狠抓	0.2370
各	0.2369
随意	0.2369
教育	0.2369
长期性	0.2368
金歆	0.2368
国防	0.2368
正规化	0.2367
治安	0.2367
民族	0.2365
当事人	0.2365
现实意义	0.2365
科技	0.2364
二者	0.2364
层次	0.2364
指标体系	0.2363
有机	0.2363
锻造	0.2362
使命	0.2362
现代	0.2362
安全意识	0.2362
域外	0.2361
驱动	0.2360
牵引	0.2360
预防	0.2360
责任感	0.2358
获取	0.2358
依纪	0.2358
智治	0.2357
解决问题	0.2357
惩治腐败	0.2356
精准	0.2355
作出	0.2355
培育	0.2354
不得	0.2353
璁	0.2353
要素	0.2352
不同于	0.2352
找准	0.2352
纠纷	0.2351
全国人大	0.2351
统一性	0.2351
做法	0.2350
深度	0.2350
法务	0.2350
两手	0.2349
准则	0.2349
产权	0.2348
衰	0.2347
环境保护	0.2347
当代	0.2346
枫桥	0.2346
感	0.2345
治理者	0.2345
彰显	0.2345
预算法	0.2344
养成	0.2344
法令	0.2343
执法人员	0.2343
良知	0.2343
切入点	0.2342
涵养	0.2342
加快	0.2341
关系	0.2340
迫切需要	0.2340
头脑	0.2339
腐	0.2339
权限	0.2338
传统美德	0.2338
守护	0.2336
从而	0.2336
宪政	0.2335
家风	0.2335
取向	0.2335
不能	0.2334
持之以恒	0.2334
始终	0.2333
配置	0.2332
为先	0.2332
激励机制	0.2331
日益	0.2331
担负起	0.2330
制	0.2329
马克思主义	0.2329
严肃性	0.2328
数据安全	0.2328
可感	0.2327
解说词	0.2327
有效途径	0.2326
专业性	0.2326
盼	0.2325
崇尚	0.2325
一流	0.2324
干部队伍	0.2323
全会	0.2322
重要依据	0.2321
综合	0.2321
之名	0.2319
之心	0.2319
听证	0.2319
民生	0.2318
淡薄	0.2318
守	0.2317
当作	0.2317
检察机关	0.2316
双刃剑	0.2316
进一步提高	0.2315
宗教界	0.2315
现实	0.2314
个人信息	0.2314
黄进	0.2314
集中体现	0.2314
筑起	0.2314
维系	0.2313
执政	0.2313
专题讲座	0.2313
实际上	0.2312
理政	0.2311
公开	0.2311
日趋	0.2310
因此	0.2310
治疆	0.2310
学科建设	0.2308
正当	0.2307
紧紧抓住	0.2307
予以	0.2306
精细化	0.2306
实行	0.2305
矛盾	0.2305
持久	0.2305
情怀	0.2305
关切	0.2304
疆	0.2304
系统	0.2303
考量	0.2302
任性	0.2301
要于	0.2301
之势	0.2301
坚定	0.2301
坚决贯彻	0.2300
事务所	0.2300
成功实践	0.2300
国兴	0.2300
维权	0.2300
进而	0.2299
阐述	0.2299
法律援助	0.2299
老百姓	0.2299
优秀	0.2298
主观	0.2297
拓宽	0.2297
打官司	0.2297
共享	0.2296
繁荣	0.2296
坚实基础	0.2295
企	0.2295
新举措	0.2294
鲜活	0.2293
政治素质	0.2293
支持	0.2292
广度	0.2292
应当	0.2292
固有	0.2291
扬	0.2291
党执政	0.2290
定型	0.2290
监督管理	0.2290
尤其	0.2289
新	0.2289
管	0.2288
鲜明	0.2288
突发事件	0.2288
改进	0.2288
做好	0.2287
纵横	0.2287
行	0.2286
一是	0.2286
条款	0.2286
深思	0.2285
慈善事业	0.2285
人大常委会	0.2285
立德	0.2285
适应	0.2284
潜移默化	0.2284
高级人民法院	0.2283
视角	0.2283
定于一尊	0.2283
案件	0.2283
上层建筑	0.2282
主张	0.2282
充分体现	0.2281
肆意	0.2281
着重	0.2280
精神	0.2280
落地生根	0.2280
党校	0.2280
指出	0.2279
信息化	0.2279
层面	0.2279
密不可分	0.2278
法大	0.2278
党和人民	0.2277
乱象	0.2277
法评	0.2277
古今中外	0.2277
基层	0.2276
鲜明特征	0.2276
坚固	0.2275
偏离	0.2275
迫切要求	0.2275
针对	0.2275
只能	0.2274
语言文字	0.2272
一国	0.2271
共同体	0.2271
促使	0.2271
悟	0.2271
检查组	0.2270
医闹	0.2269
群众利益	0.2269
积极开展	0.2269
宏观调控	0.2269
综治	0.2267
会同	0.2267
管住	0.2265
滥用	0.2264
政体	0.2263
面向世界	0.2263
惩罚	0.2263
衔接	0.2263
