与'法治'最相似的5000个词 (Era1_1978-1996):

倘若	0.3020
本身	0.3020
黄龙山	0.3018
地	0.3016
起到	0.3016
至于	0.3016
随心所欲	0.3015
既往	0.3010
理顺	0.3010
青龙县	0.3008
抛开	0.3008
制衡	0.3008
职能	0.3007
程序	0.3006
监督	0.3005
重	0.3004
之道	0.3003
依照	0.3003
李步	0.3001
其次	0.2997
韩非	0.2996
破除	0.2996
约束	0.2996
朕	0.2995
警民	0.2994
职责	0.2994
犯法者	0.2994
统一	0.2993
贯彻实施	0.2989
其二	0.2989
水源林	0.2988
张思之	0.2988
畸轻畸重	0.2988
绳之以法	0.2987
体	0.2986
法则	0.2986
纵横	0.2985
三是	0.2984
农	0.2982
只能	0.2981
人人	0.2981
死地	0.2980
明察秋毫	0.2980
划定	0.2980
严禁	0.2977
并非	0.2972
既	0.2969
有人	0.2968
严起	0.2968
政法干部	0.2964
沐	0.2964
严格纪律	0.2964
怨	0.2962
主管部门	0.2961
社会秩序	0.2960
何言	0.2960
谢次昌	0.2957
临川县	0.2953
遵循	0.2952
行政诉讼法	0.2951
是不是	0.2950
混淆	0.2950
叫做	0.2950
讲求	0.2949
法律依据	0.2948
不见	0.2947
财	0.2947
行政法学	0.2947
森林保护	0.2947
历	0.2946
弄清	0.2945
搞好	0.2945
明文规定	0.2941
减轻	0.2940
意识	0.2940
体制	0.2939
向来	0.2937
原则	0.2937
切实	0.2936
治村	0.2936
近几年	0.2935
卫生法	0.2934
科学	0.2934
魏体宏	0.2932
立而	0.2931
变法	0.2928
这要	0.2926
一个	0.2926
杨逸棠	0.2925
所以	0.2923
完全	0.2922
齐之以	0.2922
划分	0.2921
法制宣传	0.2919
陈先兰	0.2919
迷信	0.2917
坚持	0.2915
立法	0.2914
随意	0.2914
企	0.2913
事实证明	0.2910
爱林	0.2910
量刑	0.2910
因而	0.2910
草原法	0.2909
加以	0.2909
仿效	0.2909
古话	0.2908
两者	0.2907
公安队伍	0.2906
无罪	0.2905
彻底	0.2905
责任制	0.2904
自身	0.2904
议事日程	0.2902
互相促进	0.2902
本溪市	0.2902
牛皮癣	0.2902
功能	0.2901
仁政	0.2901
有办	0.2901
主体	0.2900
严	0.2900
客观规律	0.2900
晓渡	0.2900
倒	0.2899
严肃	0.2898
善用	0.2898
民主	0.2897
之分	0.2896
彻底改变	0.2893
颁布	0.2893
兴行	0.2891
作法	0.2891
公	0.2890
惩处	0.2890
正常	0.2890
升平	0.2889
风景林	0.2889
八字	0.2888
厉行	0.2888
性质	0.2884
颁布实施	0.2882
排斥	0.2882
除了	0.2881
一整套	0.2878
内部	0.2877
商	0.2877
还要	0.2877
国君	0.2874
逐步完善	0.2874
狠抓	0.2874
不是	0.2873
理财	0.2873
一手	0.2873
那种	0.2873
依法处理	0.2871
德育	0.2871
确切	0.2870
曾宪义	0.2870
必究	0.2869
范奉东	0.2867
开口	0.2866
环境保护	0.2865
整章	0.2864
生态平衡	0.2862
淡薄	0.2861
治水	0.2860
但是	0.2855
有害	0.2853
速生丰产林	0.2853
有效	0.2853
刑法	0.2851
细	0.2848
只是	0.2844
组织法	0.2844
运用	0.2843
公开审判	0.2843
一是	0.2841
大丰	0.2841
之外	0.2839
办事	0.2838
不合	0.2838
所用	0.2837
相结合	0.2836
同罪	0.2836
运行机制	0.2835
认真	0.2834
偷油	0.2833
同步	0.2832
法律制裁	0.2832
林	0.2830
坏人	0.2830
混乱	0.2826
堵塞	0.2826
也好	0.2825
这	0.2823
而且	0.2822
只要	0.2821
转变	0.2821
近几年来	0.2820
看来	0.2817
以至	0.2817
正规化	0.2816
用以	0.2816
劣地	0.2816
客观	0.2816
首先	0.2815
现在	0.2815
张少珍	0.2814
辽宁抚顺	0.2813
生态效益	0.2810
保障	0.2810
认真执行	0.2808
村规民约	0.2807
二千多年	0.2807
专治	0.2807
市场经济	0.2806
以身试法	0.2806
存在	0.2805
治安	0.2804
运作	0.2804
以至于	0.2803
行为	0.2802
含义	0.2800
实践证明	0.2800
汤汉东	0.2800
单行法	0.2799
容易	0.2799
毒鱼	0.2798
实施细则	0.2797
不同	0.2797
药	0.2796
敢抓	0.2794
有	0.2794
内	0.2794
发动群众	0.2794
治理	0.2793
就是	0.2791
变为	0.2790
这点	0.2789
积习	0.2788
早就	0.2787
走上	0.2786
司法人员	0.2786
相继	0.2785
洪洞县	0.2784
正规	0.2782
手段	0.2780
自我	0.2779
这同	0.2777
君王	0.2775
统一规划	0.2774
加强	0.2774
大力加强	0.2771
密切配合	0.2771
依靠群众	0.2770
有些	0.2769
还	0.2769
所谓	0.2767
道德规范	0.2767
鼻炎	0.2766
亏太多	0.2766
一方面	0.2765
休渔	0.2764
逍遥法外	0.2764
国有	0.2762
孙亚明	0.2762
刑律	0.2761
否则	0.2760
然而	0.2760
定罪	0.2760
秩序	0.2760
旧日	0.2758
无	0.2756
青山常在	0.2756
政府职能	0.2755
难以	0.2754
子法	0.2753
排除	0.2752
薄弱	0.2751
判定	0.2751
图们市	0.2750
事实上	0.2745
区	0.2744
建立	0.2741
变成	0.2741
缺一不可	0.2741
崇尚	0.2740
章丘市	0.2740
指挥系统	0.2739
可言	0.2738
严厉打击	0.2738
君臣	0.2737
条例	0.2737
尘害	0.2736
其实不然	0.2735
这类	0.2735
母法	0.2735
矿产资源	0.2734
社会风气	0.2733
具体	0.2733
才	0.2733
规律	0.2732
一年多来	0.2731
刑事	0.2731
促教	0.2731
类似	0.2731
如同	0.2730
社会安定	0.2729
边查	0.2728
大凡	0.2726
百姓	0.2723
刑	0.2722
如	0.2722
道德教育	0.2721
保证	0.2720
无法	0.2719
兴桂	0.2718
基层政权	0.2718
活地	0.2717
亦	0.2717
干扰	0.2715
廉洁	0.2715
砸烂	0.2714
过渡	0.2713
按	0.2713
政	0.2712
等于	0.2711
近年来	0.2710
更为重要	0.2710
改	0.2710
无异于	0.2709
算是	0.2709
两个	0.2708
管好	0.2708
相反	0.2707
谷春德	0.2706
细则	0.2706
种子法	0.2706
这个	0.2706
长期以来	0.2705
疏导	0.2705
这些	0.2705
邵桂芳	0.2705
何况	0.2705
育人	0.2704
等同于	0.2703
不能不要	0.2703
观念	0.2703
法为	0.2702
防止	0.2702
顺利进行	0.2701
很多	0.2700
例子	0.2699
本质	0.2698
杨尚奎	0.2696
指导思想	0.2696
全面	0.2696
曾敏之	0.2696
惩治	0.2696
滥猎	0.2695
高效	0.2695
加快	0.2695
革除	0.2694
大英	0.2694
推进	0.2693
并且	0.2692
不断完善	0.2691
岂	0.2691
不过	0.2691
林业	0.2689
厂法	0.2688
当罪	0.2687
明确规定	0.2686
正册	0.2685
一端	0.2683
法制环境	0.2683
精神文明	0.2683
圣旨	0.2682
章丘	0.2682
检察	0.2682
要象	0.2682
六法全书	0.2681
护林防火	0.2680
碱地	0.2680
天下	0.2680
路政	0.2680
众人	0.2679
不管	0.2679
非	0.2678
当成	0.2678
蚌铁	0.2678
程度	0.2678
十五章	0.2677
超越	0.2677
来说	0.2676
恰恰	0.2675
顽症	0.2675
儒家	0.2675
本来	0.2674
武安市	0.2670
此基础	0.2670
长远	0.2670
个别	0.2670
资源	0.2670
明显好转	0.2669
私有	0.2669
不清	0.2669
体现	0.2669
必然性	0.2669
曹孟德	0.2669
连续性	0.2669
育林	0.2669
邱昌源	0.2668
权威性	0.2668
象	0.2668
去掉	0.2667
乱批	0.2666
良法	0.2666
奏效	0.2666
商榷	0.2666
博爱	0.2666
主义	0.2665
按章	0.2665
其人	0.2665
三叉神经痛	0.2664
行之有效	0.2663
国良	0.2663
官办	0.2662
火	0.2662
贯彻	0.2662
徇私	0.2661
懂得	0.2660
齐抓共管	0.2659
后者	0.2659
带有	0.2659
洪仁	0.2658
步伐	0.2657
重要一环	0.2656
农的	0.2656
一条	0.2655
市	0.2655
因为	0.2653
认识	0.2652
对林江	0.2651
林农	0.2650
用人	0.2649
少数	0.2649
涵义	0.2649
称作	0.2649
见成效	0.2649
两千多年	0.2649
才能	0.2648
效果	0.2647
来重	0.2647
行使	0.2646
解释	0.2646
紊乱	0.2645
却是	0.2645
一味	0.2645
平天下	0.2645
恐怕	0.2643
法定程序	0.2643
就立	0.2643
兴	0.2642
内在联系	0.2641
民主专政	0.2641
照章	0.2641
抵触	0.2641
力行	0.2641
常识	0.2641
义务教育法	0.2640
固定	0.2640
西医	0.2639
产物	0.2639
确有	0.2639
鞍	0.2638
稳定性	0.2637
包龙图	0.2637
赏	0.2636
得以	0.2636
孟轲	0.2636
协调	0.2635
一经	0.2635
违法行为	0.2635
目无法纪	0.2635
形成	0.2634
即使	0.2633
自律	0.2631
翟文	0.2629
姑息	0.2629
真的	0.2626
行政诉讼	0.2625
注重	0.2625
乱砍	0.2624
不可	0.2624
提倡	0.2624
契机	0.2623
调控	0.2623
只有	0.2623
割裂	0.2622
甚至	0.2621
属于	0.2621
制定	0.2620
较严	0.2620
养成	0.2620
同样	0.2619
要带头	0.2619
立行	0.2618
具有	0.2618
普遍	0.2616
敢管	0.2616
土地管理法	0.2616
一钱	0.2616
违法	0.2615
主	0.2615
健康	0.2615
之徒	0.2615
着眼点	0.2615
三要	0.2615
明确	0.2615
群众监督	0.2615
各家	0.2615
一治	0.2614
营林	0.2613
消灭	0.2612
说了算	0.2611
于是	0.2611
独立行使	0.2611
封建时代	0.2610
简单	0.2610
充分发扬	0.2610
李炳天	0.2609
以权	0.2607
兴农	0.2606
经验	0.2606
没有	0.2604
舒瑜	0.2604
抛弃	0.2604
化学农药	0.2603
出来	0.2603
由来已久	0.2602
各项事业	0.2602
冯并	0.2601
横行	0.2600
要变	0.2600
加大力度	0.2599
不论是	0.2599
区别	0.2598
就算	0.2597
多种形式	0.2597
字来	0.2596
以党代政	0.2596
规定	0.2595
事	0.2595
说法	0.2595
劣	0.2594
行为规范	0.2593
过鱼	0.2593
自我管理	0.2593
极少数	0.2592
永续	0.2592
公安部门	0.2592
党风	0.2592
有无	0.2592
法院	0.2592
荀子	0.2591
认为	0.2591
爱民	0.2591
配齐	0.2591
乱砍滥伐	0.2590
国家机器	0.2590
一大	0.2590
关键	0.2590
界线	0.2589
标准化	0.2589
纠正	0.2588
林外	0.2588
盛行一时	0.2588
一般	0.2588
摒弃	0.2587
这一正	0.2587
孔丘	0.2586
人所共知	0.2585
引导	0.2585
相对	0.2585
而是	0.2584
争创	0.2583
什么	0.2583
实在	0.2581
民主化	0.2581
贯彻执行	0.2581
相	0.2580
前者	0.2580
武成	0.2580
孟子	0.2580
方案	0.2579
切实加强	0.2578
并不一定	0.2577
更是	0.2577
建设	0.2577
孙仲逸	0.2576
确实	0.2576
看出	0.2576
虽然	0.2574
见利忘义	0.2574
整体观念	0.2574
现象	0.2573
怎么	0.2572
符合	0.2571
抓	0.2570
刑事案件	0.2570
税法	0.2570
这种	0.2570
揉	0.2569
典型	0.2568
极端	0.2568
解决问题	0.2568
分为	0.2568
概念	0.2567
道不拾遗	0.2567
不少	0.2567
认真贯彻	0.2565
特权思想	0.2565
只不过	0.2563
另一方面	0.2563
完整	0.2563
笔头	0.2562
转到	0.2562
当法	0.2562
多来	0.2562
不仅	0.2562
途径	0.2561
为尊者讳	0.2561
自觉	0.2561
重在	0.2561
护林	0.2561
往往	0.2561
而取	0.2560
渔法	0.2560
约法	0.2559
包办	0.2559
常德市	0.2559
四个	0.2559
克服	0.2558
决不能	0.2557
日照市	0.2557
路	0.2557
起来	0.2557
行事	0.2556
楠竹	0.2555
应该	0.2555
从而	0.2554
春秋战国	0.2554
能	0.2553
全民	0.2552
以后	0.2551
保护	0.2551
徒法	0.2549
而已	0.2549
反正	0.2549
手软	0.2548
必要	0.2548
东西	0.2547
指导	0.2547
抓好	0.2547
确定	0.2545
一系列	0.2545
正确	0.2545
法学	0.2544
地步	0.2544
注重质量	0.2544
党纪国法	0.2543
事事	0.2543
早已	0.2543
封建王朝	0.2543
江	0.2542
宗法	0.2541
冤狱	0.2541
法人	0.2541
有力	0.2541
触犯	0.2541
打架斗殴	0.2540
应从	0.2540
法典	0.2540
严把	0.2539
配合	0.2539
如何	0.2539
经营	0.2539
子产	0.2538
以外	0.2537
横冲直闯	0.2537
蒙昧	0.2536
在于	0.2536
短波	0.2535
刑事诉讼法	0.2535
像	0.2535
森林资源	0.2535
中西	0.2534
变	0.2533
前些时	0.2533
精神	0.2533
荣辱	0.2531
规划	0.2531
颠倒	0.2531
敌敌畏	0.2530
遵奉	0.2529
坚实	0.2529
法制报	0.2529
下	0.2527
自我教育	0.2527
林管	0.2527
毛磊	0.2526
维护	0.2526
确已	0.2525
难道	0.2525
反之	0.2525
特别强调	0.2525
无政府主义	0.2525
覆盖率	0.2524
帝王	0.2524
杀人者	0.2524
得	0.2523
陈绍基	0.2523
单一	0.2522
之下	0.2522
警	0.2521
严加	0.2521
严惩	0.2521
水产资源	0.2521
时紧	0.2520
纯赚	0.2519
置	0.2518
走	0.2518
行政区域	0.2518
官吏	0.2517
朝代	0.2517
合理	0.2517
之隆	0.2517
独断	0.2515
短时间	0.2515
提高	0.2514
一律	0.2514
及时性	0.2513
剖析	0.2513
奖惩	0.2512
扭转	0.2512
地依	0.2512
领导	0.2511
办案	0.2510
起	0.2510
普及	0.2510
铁则	0.2509
无产阶级专政	0.2509
适用	0.2508
执法检查	0.2508
十分必要	0.2507
能够	0.2507
意志	0.2506
大力开展	0.2506
车路	0.2504
实事求是	0.2504
有利于	0.2503
用松	0.2503
胆石症	0.2503
叫	0.2503
管理条例	0.2502
破坏	0.2502
疼	0.2502
毫不	0.2500
生长量	0.2500
明显	0.2499
追查责任	0.2499
自诩	0.2499
若	0.2498
闭庭	0.2498
之处	0.2497
施行	0.2497
妥当	0.2497
妨碍	0.2497
二五	0.2496
肯定	0.2496
人民意志	0.2496
调节	0.2495
内在	0.2495
旧	0.2495
它	0.2495
金斗	0.2495
道德	0.2494
专制主义	0.2494
没人	0.2494
官工	0.2494
掌握	0.2493
经验教训	0.2493
具体措施	0.2492
呢	0.2491
现代	0.2489
这树	0.2489
万能论	0.2489
否定	0.2489
广大群众	0.2488
护身符	0.2487
牵涉到	0.2487
发扬民主	0.2487
具体化	0.2487
环保	0.2486
科教	0.2486
样子	0.2486
正确处理	0.2485
之上	0.2485
公事	0.2484
轰轰烈烈	0.2484
必要性	0.2484
管理工作	0.2484
消除	0.2483
欠妥	0.2482
张晋	0.2482
下决心	0.2482
可取	0.2481
倡导	0.2481
行使政权	0.2481
市场主体	0.2479
新思路	0.2478
恰当	0.2478
无疑	0.2478
很长	0.2477
管理体制	0.2477
一定	0.2477
公平竞争	0.2476
透明度	0.2476
过来	0.2475
文化	0.2475
公安	0.2474
那个	0.2473
违法犯罪	0.2473
条令	0.2473
封建社会	0.2472
生态环境	0.2471
包公	0.2471
基于	0.2471
老老实实	0.2470
败坏	0.2470
初步	0.2470
吗	0.2469
下来	0.2469
正反	0.2469
分成等级	0.2469
路子	0.2469
宣扬	0.2469
突破口	0.2468
一时	0.2468
不止	0.2468
横行一时	0.2467
近两年	0.2467
来看	0.2466
整治	0.2466
空话	0.2466
改邪归正	0.2466
纪希晨	0.2465
赋予	0.2465
一言堂	0.2464
遵照	0.2464
效应	0.2464
事实	0.2463
称为	0.2463
显著效果	0.2463
之名	0.2462
司法制度	0.2462
作用	0.2462
三年	0.2461
转变职能	0.2461
可	0.2461
民	0.2461
袁希尧	0.2461
措施	0.2461
整肃	0.2460
自行	0.2460
效验	0.2460
对立	0.2460
并	0.2460
法令	0.2459
转	0.2458
政治	0.2456
配置	0.2456
意义	0.2455
针对	0.2455
两回事	0.2455
或许	0.2455
无为而治	0.2455
劣种	0.2455
认定	0.2454
社会	0.2454
深度	0.2454
从前	0.2454
孽	0.2454
大力	0.2453
得出	0.2453
神医	0.2452
民国	0.2452
沿着	0.2452
宜林	0.2451
方式	0.2451
认真总结	0.2450
导致	0.2448
董绍荣	0.2448
清醒	0.2448
法庭	0.2447
常德	0.2447
商业法	0.2446
至上	0.2445
道路	0.2445
三个	0.2445
基本	0.2444
那末	0.2442
无不	0.2442
林会	0.2442
相通	0.2441
某些	0.2441
更要	0.2441
干部带头	0.2440
一步	0.2440
跨入	0.2439
责难	0.2438
抓人	0.2438
奸	0.2436
围绕	0.2436
五个	0.2436
公平	0.2436
以观后效	0.2436
显然	0.2435
立法者	0.2435
并存	0.2435
切实有效	0.2435
紧密结合	0.2435
坦途	0.2434
看成	0.2432
所在	0.2430
需要	0.2429
渔	0.2429
顾问处	0.2428
二三百年	0.2428
查究	0.2428
管护	0.2427
惊骇	0.2427
实施	0.2426
崩溃	0.2426
为此	0.2426
随着	0.2425
根本大法	0.2425
摆脱困境	0.2425
作到	0.2424
配套	0.2424
这件	0.2423
奴隶主	0.2423
予以	0.2422
名副其实	0.2421
大多数	0.2420
大体	0.2420
以利	0.2419
教训	0.2419
治安案件	0.2418
稳妥	0.2418
如此	0.2417
接踵而来	0.2417
就要	0.2417
肿	0.2416
之别	0.2416
究竟	0.2416
清楚	0.2416
基本特征	0.2415
混同	0.2415
弊病	0.2414
关系不大	0.2414
信念	0.2414
角度	0.2414
封建	0.2412
钟祥县	0.2412
辽源市	0.2412
为什么	0.2412
为所欲为	0.2412
当作	0.2412
起过	0.2410
君主专制	0.2410
端正	0.2410
奠定	0.2409
在历史上	0.2409
法学家	0.2409
这方面	0.2408
带头	0.2407
专断	0.2407
公审	0.2405
嘶哑	0.2405
尤其	0.2403
敢讲	0.2403
效率	0.2403
滥伐	0.2402
行政命令	0.2402
愈	0.2402
科教兴市	0.2402
观点	0.2401
准则	0.2400
拿来	0.2399
物力	0.2399
消防局	0.2399
事关	0.2398
澄清	0.2398
种种	0.2397
法者	0.2397
讲	0.2397
尽快	0.2396
不妨	0.2396
何家湾	0.2396
虚无主义	0.2395
凡	0.2395
国体	0.2395
遵守	0.2395
开来	0.2395
礼	0.2394
态度	0.2393
专制	0.2392
有关	0.2392
必定	0.2392
刘兴志	0.2392
老大难	0.2391
思路	0.2390
文中说	0.2390
营院	0.2390
加大	0.2389
有没有	0.2389
国营	0.2388
夸大	0.2388
传统	0.2388
取缔	0.2388
陈寿	0.2388
不止一次	0.2387
习惯	0.2387
水害	0.2387
明确责任	0.2385
中变	0.2385
哪一条	0.2384
公民权利	0.2384
强有力	0.2383
重要性	0.2383
置于	0.2382
废止	0.2382
滋生	0.2382
提法	0.2380
德政	0.2380
胡思	0.2380
要求	0.2379
深入	0.2377
大体上	0.2377
指斥	0.2377
责任	0.2376
炸鱼	0.2375
事情	0.2374
刑事犯罪	0.2373
时松	0.2372
靠	0.2371
遗留下来	0.2371
不要	0.2370
人变	0.2369
一面	0.2368
废除	0.2368
昭示	0.2368
防治	0.2367
扎扎实实	0.2367
公安机关	0.2367
向上	0.2367
缠绕	0.2365
社会化	0.2364
素质	0.2364
作乱	0.2364
紧紧围绕	0.2364
玕	0.2363
边缘	0.2363
正是如此	0.2363
口号	0.2363
主张	0.2362
乃是	0.2362
教育	0.2362
管不了	0.2362
特质	0.2361
弊端	0.2361
补充	0.2360
清除	0.2359
曾经	0.2359
提出	0.2359
造成	0.2359
不应	0.2358
堰塘	0.2357
赔偿法	0.2356
服务网络	0.2356
开	0.2356
金针	0.2356
强人	0.2355
反过来	0.2355
倒退	0.2353
国内新闻	0.2353
滥用	0.2352
不准	0.2352
群众	0.2351
大事	0.2351
共建	0.2351
直线	0.2350
宪法	0.2350
却	0.2350
明文	0.2348
势在必行	0.2347
冠以	0.2347
面貌一新	0.2347
每个	0.2347
全面实施	0.2347
似乎	0.2346
充分认识	0.2346
注意	0.2345
脱节	0.2345
十年内乱	0.2344
阶段	0.2344
盛极一时	0.2343
由于	0.2343
群众性	0.2343
回首	0.2342
政府部门	0.2342
整体利益	0.2342
追究	0.2341
改变	0.2341
质量关	0.2341
整个	0.2341
多层次	0.2340
舆论监督	0.2340
封建制度	0.2339
综合利用	0.2339
党政不分	0.2338
做	0.2337
相一致	0.2337
顽	0.2336
对此	0.2334
产生	0.2334
上来	0.2334
检察院	0.2333
中医院	0.2333
追溯到	0.2332
出现	0.2332
中	0.2332
再说	0.2332
一旦	0.2332
民意	0.2332
上下	0.2331
人	0.2331
治虫	0.2331
前面	0.2330
漏洞	0.2330
淤浅	0.2329
九江市	0.2329
现代化	0.2329
摸索	0.2328
刘品	0.2328
高度文明	0.2327
家兄	0.2327
首要	0.2327
渔业生产	0.2326
立法机关	0.2326
显效	0.2325
任何人	0.2325
滔天大罪	0.2325
相对说来	0.2325
蜀	0.2325
缺乏	0.2324
斐然	0.2323
教	0.2323
决不	0.2323
定	0.2322
配备	0.2322
实施方案	0.2322
说成	0.2322
谋害	0.2322
消化	0.2321
反害	0.2321
瞅	0.2321
光明	0.2321
形式	0.2321
解	0.2321
渔具	0.2321
刚直不阿	0.2321
统计法	0.2320
这句	0.2319
理解	0.2317
几年	0.2317
乔晓光	0.2316
改成	0.2316
人身依附	0.2316
服务	0.2316
用	0.2315
一点	0.2315
大公无私	0.2315
处以	0.2315
某个	0.2315
经济纠纷	0.2314
好坏	0.2314
偏颇	0.2314
领导班子	0.2314
转移	0.2313
既有	0.2313
齐桓侯	0.2312
人民检察院	0.2312
离不开	0.2312
具备	0.2312
防范措施	0.2311
实际	0.2311
杠杆作用	0.2311
不严	0.2310
益寿延年	0.2310
论证	0.2310
被动	0.2309
弄	0.2309
经济	0.2309
全过程	0.2309
不带	0.2309
可是	0.2308
防洪法	0.2308
绝不能	0.2307
比较	0.2307
适应	0.2307
算	0.2307
成	0.2307
规则	0.2307
布告	0.2306
宣传	0.2306
渔政	0.2306
办	0.2305
各行其是	0.2304
证明	0.2304
伦理	0.2304
低层	0.2304
官官相护	0.2304
取代	0.2303
列入	0.2303
圈子	0.2303
中西医	0.2302
泗洪县	0.2302
总体规划	0.2302
特征	0.2301
有点	0.2300
促进	0.2300
先秦	0.2300
国际惯例	0.2299
李璜	0.2299
天命	0.2297
为我所用	0.2297
目标	0.2297
抚松县	0.2297
干预	0.2296
好	0.2296
重点	0.2296
自由民	0.2296
呼盟	0.2295
持续	0.2294
设置	0.2293
违反	0.2293
说话	0.2292
决策	0.2292
黄龙县	0.2292
不让	0.2292
偷砍	0.2292
边防支队	0.2291
鄱阳湖	0.2291
恣肆	0.2290
站不住脚	0.2290
根本性	0.2289
过去	0.2289
统治阶级	0.2288
不用	0.2288
惩戒	0.2288
平顶山	0.2288
渔业资源	0.2288
各级	0.2288
直言不讳	0.2288
核心	0.2287
走向	0.2287
何必	0.2287
禁止	0.2287
重要	0.2286
漫话	0.2286
不得	0.2285
打击	0.2285
三棵	0.2284
台矿	0.2284
